Día,Mes,Clasificacion PM10,Clasificacion PM2.5
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_MALA,PM2.5_MALA
Fri,Aug,PM10_REGULAR,PM2.5_MALA
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_MALA
Sat,Aug,PM10_MALA,PM2.5_MALA
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_MALA
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_MALA,PM2.5_REGULAR
Tue,Aug,PM10_MALA,PM2.5_MALA
Tue,Aug,PM10_MALA,PM2.5_MALA
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_MALA,PM2.5_MALA
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_MALA,PM2.5_MALA
Thu,Aug,PM10_MALA,PM2.5_MALA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_MALA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_REGULAR,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_MALA,PM2.5_REGULAR
Fri,Aug,PM10_MALA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_REGULAR,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_REGULAR,PM2.5_BUENA
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_MALA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_REGULAR,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_REGULAR
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sat,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_BUENA
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Sun,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_REGULAR,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_REGULAR
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Mon,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Tue,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_BUENA,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_MALA,PM2.5_MALA
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_REGULAR,PM2.5_REGULAR
Wed,Aug,PM10_MALA,PM2.5_MALA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Wed,Aug,PM10_REGULAR,PM2.5_MALA
Wed,Aug,PM10_REGULAR,PM2.5_MALA
Wed,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_REGULAR,PM2.5_MALA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_MALA,PM2.5_MALA
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_MALA,PM2.5_MALA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_BUENA,PM2.5_BUENA
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_REGULAR,PM2.5_REGULAR
Thu,Aug,PM10_MALA,PM2.5_MALA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_BUENA
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_BUENA,PM2.5_REGULAR
Fri,Aug,PM10_REGULAR,PM2.5_REGULAR
Tue,Sep,PM10_MALA,PM2.5_REGULAR
Tue,Sep,PM10_MALA,PM2.5_REGULAR
Tue,Sep,PM10_REGULAR,PM2.5_REGULAR
Tue,Sep,PM10_REGULAR,PM2.5_REGULAR
Tue,Sep,PM10_BUENA,PM2.5_REGULAR
Tue,Sep,PM10_BUENA,PM2.5_REGULAR
Tue,Sep,PM10_BUENA,PM2.5_REGULAR
Tue,Sep,PM10_BUENA,PM2.5_BUENA
Wed,Sep,PM10_REGULAR,PM2.5_REGULAR
Wed,Sep,PM10_BUENA,PM2.5_BUENA
Wed,Sep,PM10_BUENA,PM2.5_REGULAR
Wed,Sep,PM10_BUENA,PM2.5_BUENA
Wed,Sep,PM10_REGULAR,PM2.5_REGULAR
